id,saleprice
116,184651.6903120528
127,124651.42672500844
1371,132574.09860000844
1014,169852.28610000844
1507,112851.90838835872
702,143778.3487274328
750,159212.28610000844
261,152743.65838835872
1559,54292.86435243282
577,231807.2684370528
2812,205315.0340620528
2080,158694.78610000844
1368,120048.8460157831
2376,101748.31531205279
659,116416.98935243282
1235,143967.89547500844
332,56781.408388358715
1917,137247.5653120528
2094,245602.7996870528
1460,295270.1271383587
1471,216251.28338835872
1509,119809.81735000844
1922,130045.64547500844
433,467008.1583883587
460,262537.0496870528
1116,228597.7684370528
1137,181395.87985000844
53,170395.53338835872
2354,279689.3458883587
1475,204169.56735000844
1761,514121.0958883587
842,138120.98922500844
2739,178867.76776335872
2509,148993.1278120528
1007,210963.45526335872
2610,184212.4871870528
1952,60230.28622743282
2719,153503.8309370528
2921,53235.84860000844
1966,132251.1590620528
292,117431.8460157831
1204,188901.7371870528
1829,248505.7528120528
2419,194685.23651335872
391,152417.7684370528
798,122477.40658982443
481,206305.14276335872
193,218260.66110000844
555,114562.23922500844
899,78894.31735000844
2357,181747.7684370528
328,113737.87781205279
1356,112851.8147657831
1154,97749.39547500844
1730,181265.78338835872
2249,143198.3934370528
1119,279370.8615133587
2856,138060.41110000844
1394,136162.3621870528
2587,120281.50485000844
61,314278.7365133587
2661,184370.26596482442
2711,125364.16110000844
1147,195224.6434370528
757,123340.42672500844
2623,90637.27047500844
2378,115543.14343705279
1413,170809.80172500844
1722,207639.6121870528
1112,229752.08026335872
1623,196607.48651335872
1201,202882.5340620528
1513,107573.05185243282
957,496643.94031205284
1171,253404.0184370528
1145,210039.48651335872
2726,253223.52047500844
703,136070.73471482442
760,118769.8460157831
1964,129396.01843705279
2512,191041.95797500844
159,158465.08297500844
1281,171034.9715620528
468,195681.40838835872
290,119503.64547500844
665,104726.1272657831
1463,257761.59860000844
1792,220292.7684370528
923,152965.47360000844
500,279441.8465620528
1408,215154.40838835872
331,62826.408388358715
170,141439.31735000844
2192,86334.52047500844
2571,317808.3954750084
2314,174171.39276335872
2647,87530.41122743282
422,421284.7990133587
2457,366664.5490133587
1838,185351.4871870528
2805,248920.1746870528
1645,156654.75485000844
1711,300293.2052633587
2825,269746.7677633587
322,328978.2990133587
2103,252954.8934370528
342,123963.09860000844
600,115799.44235000844
488,178745.23651335872
1725,302069.9090620528
2246,294122.2521383587
2847,153441.06735000844
806,246338.9090620528
530,240899.37713835872
963,192365.39547500844
2678,95064.59860000844
171,93197.3460157831
2401,414261.4240133587
805,224882.4559370528
2259,252972.7840620528
1748,197244.45526335872
1361,138270.12985000844
1677,115342.56735000844
1406,158604.0965620528
2322,263066.6903120528
688,155717.62985000844
143,136576.6903120528
804,216379.42672500844
1214,156514.8153120528
2828,135126.54901335872
1999,219417.64547500844
2467,187523.6746870528
2665,160400.2549774328
1538,337305.3798500084
398,110738.47360000844
2822,157271.69235000844
2157,164411.81463835872
1856,194996.80172500844
1269,80058.19235000844
2570,125585.27047500844
2320,238595.45526335872
1517,141473.53158982442
2304,131053.90838835872
1312,84156.61435243282
2012,126405.56735000844
506,263441.5021383587
2865,222325.03610000844
2367,103703.06735000844
554,88870.20810243282
238,137435.72360000844
1954,98940.00485000844
2488,106049.89343705279
2291,46928.94235000844
1969,98991.06463835872
2725,180315.05172500844
1482,159065.3309370528
2763,206469.4246870528
503,264104.7208883587
1584,266289.1740133587
1531,129990.20797500844
2210,176951.31735000844
459,324358.6896383587
556,133634.62985000844
1347,148877.00485000844
1290,55597.56735000844
1388,99347.90838835872
1571,368796.1115133587
2754,198559.6746870528
765,138017.3799774328
2494,120812.73922500844
2870,235751.33026335872
7,214997.39276335872
1114,260245.81735000844
2418,285569.4708883587
291,152563.40838835872
18,337801.3927633587
39,360831.8146383587
1001,253736.79901335872
2442,249794.01776335872
616,101209.02047500844
2680,75630.3460157831
1414,123014.50485000844
289,133478.80172500844
40,244406.4715620528
860,132890.9559370528
409,133461.5028120528
673,173313.41110000844
2427,173502.81463835872
2036,215716.73651335872
2564,136470.89547500844
642,179568.06735000844
1008,191171.90838835872
1908,159730.22360000844
2519,218863.95526335872
1369,101006.64560243282
2855,159729.87985000844
712,109423.61422500844
1943,130731.8460157831
1958,139027.34860000844
107,167280.79901335872
2295,225241.3576768688
704,111343.3460157831
676,138301.87985000844
259,174554.4246870528
93,281947.9715620528
106,231303.7684370528
2315,185831.92401335872
1050,91875.81531205279
1095,214184.33026335872
2709,156715.69235000844
758,146189.34601578309
1496,156652.90838835872
2370,123050.61422500844
2458,290544.7996870528
2733,121550.42468705279
161,247735.65838835872
726,149229.80172500844
845,221542.45526335872
947,269277.7365133587
2232,134829.84601578309
2563,152909.55172500844
2299,175180.80172500844
211,81710.47372743282
605,160776.03610000844
1478,199626.8309370528
2247,293446.8146383587
2274,223989.0184370528
2869,220846.22088835872
967,226118.36151335872
2656,104029.70797500844
667,197604.2528120528
1042,116515.14547500844
2023,165416.6768524328
2447,362125.8465620528
2055,101274.30172500844
2275,271987.2833883587
2204,176447.80172500844
1563,276870.0490133587
483,212608.2996870528
796,136429.23651335872
1526,146297.11422500844
2042,118500.0362274328
442,345956.7833883587
1693,314269.2990133587
1468,220419.95797500844
1430,186508.17672500844
2605,168177.5049774328
1529,194033.23471482444
335,157745.37533982442
1287,132829.78610000844
31,91680.89547500844
1785,326304.7677633587
82,160577.14547500844
2620,139069.48922500844
252,173013.9090620528
721,48753.846015783114
2165,184434.50213835872
2316,182901.18963835872
775,128235.23922500844
1558,82513.36218705279
17,228925.7215620528
1022,261395.17401335872
925,108216.91110000844
438,261773.4871870528
1270,136029.84860000844
1272,112376.08297500844
215,137835.17221482442
266,227431.8778120528
2402,278567.9708883587
1250,141849.34860000844
1984,143021.87985000844
1279,136177.09860000844
377,264872.2528120528
1252,99856.28338835872
2156,283105.9090620528
499,338745.7208883587
1374,112634.33297500844
2898,263206.2833883587
401,113795.87985000844
2721,160069.4246870528
2078,248712.11151335872
2589,120803.31463835872
1946,258876.27047500844
1334,117685.16110000844
2781,233984.3621870528
431,379034.1271383587
576,213180.08026335872
1474,218721.8621870528
2254,131343.98922500844
2155,302338.7990133587
885,72219.6272657831
643,137598.87985000844
1944,123289.11422500844
480,198915.42401335872
2845,105937.09872743282
2387,297394.2528120528
2407,189922.1903120528
2527,172353.7059370528
2514,142355.0653120528
629,162714.2215620528
80,215754.3153120528
1876,131285.1903120528
1546,114180.34860000844
2518,183371.7371870528
2347,159857.8465620528
783,233852.31735000844
1322,25385.879977432807
194,75734.68783982443
1770,309981.7833883587
2143,123064.29901335872
1229,209780.28610000844
511,284208.0809370528
46,209596.3465620528
1348,164339.31735000844
2465,183492.4559370528
387,225543.1746870528
873,241285.77047500844
1918,130094.36422500844
2764,251663.25213835872
2184,123363.39547500844
934,127652.81463835872
1920,125055.94031205279
2631,138924.5965620528
1768,539886.5802633588
2040,114525.03610000844
1749,225599.97088835872
834,244265.66110000844
1457,241798.7684370528
79,110862.70797500844
2302,119581.80172500844
1817,130884.39343705279
2755,238159.8153120528
359,169582.73651335872
2059,88556.12781205279
2092,250651.8778120528
2516,220761.7371870528
150,119076.83297500844
1656,109136.50213835872
83,107897.84860000844
2411,187241.36151335872
795,59547.61435243282
2312,239949.42401335872
2917,91949.40838835872
1624,193096.87713835872
2215,278349.8642250084
1211,149158.2840620528
1485,170299.89276335872
1024,201900.81463835872
570,214767.92401335872
2874,152819.65838835872
700,152213.2840620528
2756,214751.7059370528
2022,179218.03610000844
583,226665.7059370528
2392,360434.1427633587
2424,204312.59588835872
212,111279.3460157831
736,116828.7081024328
1610,157945.3934370528
890,117240.47088835872
467,192354.50213835872
578,218188.44235000844
1747,201125.01776335872
1149,164259.5965620528
2758,275442.8153120528
857,143468.42672500844
2219,292610.5048500084
733,118978.92221482443
2909,102018.04968705279
1798,251435.5809370528
235,114308.39343705279
2366,120505.17672500844
1027,131498.52047500844
1195,152519.95797500844
1303,26464.317350008438
148,191324.36422500844
608,171145.23922500844
2515,221465.75485000844
821,251135.7371870528
2500,278698.4423500084
745,101291.70797500844
741,131715.31735000844
1611,151779.0518524328
2532,118609.43963835872
1081,247069.43963835872
1692,405197.9871870528
2520,198808.18963835872
276,101837.90838835872
1992,135850.28158982442
663,15892.346015783085
418,117130.53610000844
1733,195431.84860000844
2359,157885.11422500844
253,189480.6903120528
1518,170090.25485000844
2035,139899.54721482442
2919,65916.40838835872
1540,226725.34588835872
2120,156638.16110000844
1674,176612.95526335872
256,142046.64547500844
2361,76081.80172500844
978,46732.16110000844
2280,151179.86151335872
2095,236090.42401335872
1709,334855.8615133587
2801,248677.2215620528
1246,94028.37985000844
2373,89147.02047500844
1055,294621.3927633587
2017,126764.84860000844
1099,304224.6271383587
1344,65060.54721482443
835,221625.47088835872
1117,211768.8465620528
2043,88530.3460157831
2085,118606.44031205279
410,130968.87781205279
2650,123060.58297500844
2867,168960.94235000844
1668,108775.77047500844
1161,167026.84588835872
2122,178543.6590620528
2539,155985.84860000844
1047,139176.8934370528
1445,125675.33297500844
541,142543.90838835872
569,219411.39276335872
1276,114028.61422500844
918,146839.80172500844
326,163190.05172500844
1936,114834.02047500844
895,80074.42672500844
257,139582.36422500844
1241,191638.1903120528
1545,120906.09408982443
1189,180303.4871870528
270,156081.2059370528
2066,216646.92672500844
693,108082.16110000844
1259,148072.4424774328
2916,149810.0809370528
2321,285320.9552633587
1977,108392.11435243282
1895,141409.0496870528
1240,175122.5184370528
85,155447.45797500844
1823,113885.15906205279
825,304170.8153120528
110,225473.0965620528
697,112003.37997743282
2297,121019.90838835872
1231,137289.83297500844
1355,129721.0831024328
968,366867.9396383587
584,209333.6746870528
1315,146630.34601578309
1606,154963.50213835872
206,73063.00485000844
1685,346991.2052633587
2016,130451.09860000844
869,208726.8465620528
2135,121341.62985000844
2346,192472.48651335872
2430,246133.61151335872
2198,92642.08297500844
2652,115476.27047500844
27,111303.78338835872
241,150768.6746870528
906,116909.75485000844
1506,112592.3460157831
2098,364413.1278120528
1435,211533.3621870528
2213,117363.36151335872
1274,134839.34860000844
743,17340.846015783085
1737,198043.81463835872
2797,291225.7677633587
2185,54813.3460157831
58,169901.61151335872
830,208262.6746870528
808,108557.02047500844
680,142315.55172500844
1153,103236.50485000844
1291,141642.8956024328
1818,163787.20797500844
2161,181274.0809370528
1883,113431.87985000844
350,357746.8458883587
2473,155632.90838835872
295,176722.56735000844
293,203718.12985000844
859,110035.70797500844
288,58650.86422500844
1578,143264.65838835872
102,209093.86422500844
2831,178322.87985000844
1030,162512.73922500844
2551,155782.14547500844
1286,145191.53158982442
958,311434.5802633587
776,129201.41110000844
72,257837.20526335872
2263,249602.31463835872
1866,151963.17672500844
2876,54042.44247743282
2146,254269.5340620528
103,182907.70797500844
1500,124823.12781205279
492,198068.59588835872
167,132107.2840620528
2597,112439.59860000844
2685,112016.34860000844
1035,160704.45797500844
1220,45300.55172500844
2602,144427.78610000844
2159,220249.25213835872
695,152952.4737274328
1109,265886.3934370528
640,198307.50485000844
1652,149349.50485000844
2090,174299.75033982442
1188,189753.5028120528
2345,246563.37713835872
1059,394154.6583883587
2751,247413.7684370528
128,243366.42672500844
1523,171443.72360000844
2925,199316.06735000844
2145,324355.7521383587
1121,208512.7371870528
566,294711.5333883587
565,244190.39547500844
1331,134287.39096482442
2928,125065.40838835872
156,136400.59860000844
797,142969.69235000844
327,65612.39343705279
2859,146267.67221482442
1453,114520.47360000844
1762,350564.7208883587
1868,217150.6903120528
1760,164661.0028120528
1113,240706.5184370528
1812,201980.9559370528
117,142187.6746870528
1142,218588.2059370528
2342,380459.3329750084
927,129141.27047500844
2478,179606.5965620528
655,54805.50485000844
2064,112914.03610000844
369,272272.8771383587
2239,113809.53610000844
2732,206808.4715620528
1653,174178.33026335872
959,190132.3934370528
2395,330351.3927633587
1412,126507.90838835872
271,262602.2677633587
1484,158098.1590620528
1497,156164.08026335872
552,160123.48922500844
2,132737.30172500844
1855,326974.2684370528
4,277016.6427633587
2292,144168.7059370528
134,157085.23651335872
646,107695.72360000844
42,295512.3458883587
532,228751.6434370528
713,74453.8460157831
2561,134020.9559370528
2360,123743.09588835872
1333,112433.12533982443
1407,247725.52047500844
2892,304803.9715620528
574,228397.29901335872
1227,203764.7528120528
2591,231442.58297500844
1476,235531.42672500844
1125,271437.8621870528
1446,156271.86422500844
408,107127.33297500844
1101,286592.7528120528
2251,210508.81463835872
373,200433.50213835872
2554,124902.22360000844
2382,272112.1427633587
1985,79116.87985000844
519,228073.2840620528
1093,194430.43963835872
864,256216.5184370528
2889,144855.33297500844
2308,214263.83297500844
986,171322.66110000844
1302,153868.66110000844
585,157379.45797500844
2708,149962.6590620528
147,141108.6590620528
1441,237139.7215620528
383,169436.56735000844
285,152872.34860000844
181,113086.58297500844
358,220026.93963835872
780,172280.19235000844
258,184119.1278120528
1865,228730.1278120528
692,127830.5518524328
2902,334987.1590620528
508,258316.0184370528
2638,155197.08297500844
36,126715.52047500844
611,163696.4246870528
2281,140311.58297500844
1678,100689.39547500844
1696,436231.2990133587
1557,74364.78622743282
2180,162221.22088835872
1726,220514.48651335872
951,134828.59860000844
267,230782.73651335872
2706,135149.58297500844
2221,260561.86151335872
1357,194791.40838835872
2901,322354.3771383587
347,181359.18963835872
2164,203915.0809370528
1586,312889.8927633587
360,146048.28610000844
1769,251386.73922500844
2617,180249.33297500844
1879,126991.55172500844
991,218164.28338835872
1535,112945.28610000844
1191,140761.00485000844
1579,209907.42401335872
1882,128181.87781205279
1510,129084.08297500844
2196,200410.40838835872
1845,189806.86422500844
2336,351457.3302633587
942,85977.62997743282
861,121115.00213835872
2555,105459.89547500844
1392,172703.03610000844
2099,261239.40838835872
1543,121574.72360000844
948,305853.8465620528
1239,191566.0809370528
22,163882.1746870528
2796,260994.97360000844
2747,198947.98922500844
92,283390.5028120528
210,183527.98922500844
1858,218705.08026335872
2228,160118.98922500844
447,219279.1903120528
827,254825.8309370528
1649,221939.61151335872
682,137372.36422500844
2698,111312.39560243282
494,166040.29901335872
214,85690.8460157831
2441,238709.0809370528
2679,125341.42672500844
1336,115245.64547500844
465,188872.97088835872
1524,149638.39096482442
2543,112569.62985000844
631,157897.0184370528
2452,302321.6427633587
228,158839.18963835872
126,191873.90838835872
1092,225072.4871870528
1122,204566.00213835872
932,220626.06735000844
1980,44921.16122743281
2171,111656.96637817471
551,147298.4715620528
2768,175453.9559370528
2056,96282.19031205279
1159,356138.7365133587
2645,137350.70346482442
1174,181053.80172500844
2266,214399.0965620528
2462,375918.5809370528
1219,133008.4715620528
2922,180937.84860000844
118,145578.5653120528
474,171468.04901335872
2576,162072.1903120528
872,304395.0646383587
1077,210165.1121870528
1536,171501.01776335872
1150,112133.86218705279
2341,313164.4865133587
1931,136711.37985000844
2785,116365.66110000844
2538,118103.75281205279
597,212503.0496870528
464,203479.1590620528
233,268168.2521383587
2169,128834.78610000844
2123,150158.4715620528
1867,203330.65838835872
137,264419.0340620528
515,214726.6746870528
933,106076.62985000844
2784,164003.81735000844
972,181867.93963835872
599,162904.00485000844
2614,122100.94235000844
2582,135590.98922500844
1409,179814.8303907831
175,107351.25485000844
352,199121.42401335872
976,71025.66110000844
2134,203216.3621870528
984,112783.40838835872
2396,329370.0021383587
1673,143262.54901335872
404,127578.64547500844
607,156870.3934370528
814,157469.98922500844
868,195086.7840620528
2271,209979.59588835872
1633,235431.31463835872
337,163263.84860000844
2765,199105.9581024328
1746,284831.1740133587
368,307040.4083883587
2806,220173.6434370528
1662,192308.33297500844
1234,226817.0965620528
1373,121746.36422500844
1672,113681.53610000844
1939,107051.78610000844
