id,saleprice
1252,112675.96782689053
2156,283060.95466490334
499,329137.8941603739
1374,121780.4201786656
2898,264887.83141222136
401,122549.60254904313
2721,154726.76225846348
2078,238505.8901265193
2589,127658.52350548335
1946,242549.01190104638
1334,117791.21466183354
2781,223430.43782669085
431,428779.9010001392
576,209650.98628270393
1474,213499.3922492501
2254,142330.94266358053
2155,309495.94410202577
885,106055.85608132719
643,133533.7365383178
1944,130013.76694966562
480,197299.5983330398
2845,102637.9298770423
2387,307027.06584736804
2407,186044.52492911578
2527,168127.25185423216
2514,144024.07720623212
629,149792.7817979976
80,219901.76792057516
1876,137173.90861093038
1546,121928.47920287412
2518,174231.5158404098
2347,160974.08665737597
783,231382.86937061476
1322,68339.61220593657
194,86786.95232387481
1770,290243.75089794316
2143,134255.4319123106
1229,211217.0155918816
511,280541.71082649706
46,203263.90965481754
1348,156686.64860325877
2465,184101.58287110366
387,235400.4445906484
873,230710.93800257996
1918,130267.57022708823
2764,254254.23983511014
2184,130182.56320591597
934,132446.7877896909
1920,132691.6396670334
2631,137289.2333285195
1768,590699.4072326339
2040,128243.21642195078
1749,221337.12733772898
834,243379.83729632956
1457,236354.0358942278
79,108827.05177757703
2302,123077.70427991729
1817,147608.91142567765
2755,225306.56626567442
359,171873.1881002597
2059,95415.65367492463
2092,244669.17515196686
2516,227432.02603508276
150,118026.88586799905
1656,122783.3164832645
83,83374.76623912877
2411,179458.6266226275
795,43067.89664232952
2312,231165.54848526506
2917,90093.06465265958
1624,190702.32249755203
2215,278418.04123243474
1211,149327.2023404542
1485,151583.19916660665
1024,191169.76191092998
570,187202.9101580346
2874,145068.51045372727
700,128422.71761011129
2756,205738.75248863897
2022,186115.082500735
583,231754.96939395677
2392,391029.268714999
2424,194404.2457596825
212,103300.7385071828
736,127224.07633302524
1610,156268.89275406237
890,125598.71662903146
467,182714.47728826874
578,218614.0314267748
1747,195492.13706850586
1149,152191.58416828467
2758,258221.82551517495
857,130314.72552839009
2219,285988.14165272925
733,108684.34808166465
2909,107319.93792258797
1798,253423.48003757675
235,143793.5530285543
2366,127728.71552557155
1027,134480.8351282706
1195,134511.43287019437
1303,65429.81813862827
148,179316.99245924712
608,167833.28186185338
2515,205480.93071749574
821,262037.6944102631
2500,280938.25797560206
745,105940.25536649593
741,119301.0615818266
1611,107896.50968971802
2532,126711.54055487545
1081,232146.25365651387
1692,428859.6583466342
2520,190550.30002125143
276,113500.14306516608
1992,139538.61935900862
663,96282.3844284754
418,115599.93697226048
1733,190765.58551263722
2359,154785.89550431143
253,181670.74083828623
1518,180098.2533368594
2035,138126.5611512296
2919,79401.46080176579
1540,222172.05570656445
2120,151552.83516676328
1674,164410.90093722567
256,145631.5472033262
2361,91905.81816923863
978,60632.75791959837
2280,147626.82772214717
2095,228581.44896954007
1709,333308.5317858995
2801,246395.96200882836
1246,97235.60170526966
2373,87007.82752369752
1055,292074.58857652557
2017,123122.85656462045
1099,291445.1882543239
1344,95263.5242494184
835,224030.0546002026
1117,204661.05772131914
2043,92834.29574664123
2085,102261.38503920252
410,136060.53850275435
2650,119760.90493054863
2867,163357.00421523402
1668,111823.36819271685
1161,160515.76901443442
2122,170833.30261307792
2539,159349.9947449779
1047,141879.4348498289
1445,130556.685876081
541,142936.51755383192
569,200461.69193684642
1276,112761.3056742081
918,152833.5748830652
326,164314.38982600125
1936,127217.65349183226
895,92213.42567143869
257,142724.05633267207
1241,185380.83745321643
1545,126708.3782911477
1189,175844.90231750195
270,140670.3035036032
2066,187186.48171525425
693,109447.33996583812
1259,128165.26707904664
2916,147891.68736634328
2321,272986.02758571587
1977,102946.26066729042
1895,139521.70969467086
1240,172861.8101537791
85,160389.79256017017
1823,124847.06048111094
825,311232.48797071417
110,218867.37799312396
697,110681.19959300593
2297,120865.44798038894
1231,138267.8118313924
1355,126399.06339192583
968,385568.23703928717
584,203707.22865752014
1315,106573.52037932421
1606,150988.4624211883
206,60255.47082054906
1685,373969.9333338489
2016,138563.82164759724
869,206902.85380760743
2135,122199.73862476915
2346,188071.09833101154
2430,229314.41440085426
2198,86029.44912623463
2652,118074.87459159445
27,117989.66145441425
241,153433.79897622234
906,116371.71894223272
1506,107750.57444855594
2098,362504.1428238954
1435,207825.2546253212
2213,137662.61725413485
1274,132708.40265618917
743,63021.417124023894
1737,193415.4748588961
2797,290341.5747364777
2185,67974.94151350495
58,167249.288511204
830,198563.99478005688
808,92406.00525701814
680,145830.1582563314
1153,101503.10768796247
1291,130463.77784155757
1818,143539.82582970487
2161,181481.00513186608
1883,112494.69344979874
350,350043.15691722365
2473,150955.91004469251
295,177895.67586847214
293,193616.41490328283
859,119210.11277819244
288,54395.73329141259
1578,147050.82009901723
102,186630.08012193494
2831,167893.67892935895
1030,158973.82239947503
2551,155416.38736144977
1286,146781.05364435737
958,325744.29946355306
776,133446.20629421546
72,248833.70984180225
2263,249319.94246071554
1866,152153.45016964473
2876,66849.34631064255
2146,260042.0582510709
103,175556.31566375052
1500,125432.02053122019
492,191683.99402622384
167,135175.17363400367
2597,118456.90786338819
2685,118088.80043239304
1035,158086.02473558136
1220,88493.42039767478
2602,142984.0607401331
2159,215959.77720038663
695,138225.87169596925
1109,260565.59126400843
640,191870.34531387663
1652,156204.99009824084
2090,193412.65905700426
1188,186971.82998652442
2345,235272.66533172893
1059,403014.2878775504
2751,233618.6011629604
128,217328.43069061212
1523,175381.59592683526
2925,196877.58064634987
2145,311327.2402032321
1121,214117.4690828477
566,277770.20830676414
565,243166.85274806514
1331,138955.36565178778
2928,130646.66858825076
156,142135.86633394682
797,137972.1088093805
327,84000.18549363513
2859,147339.25023395964
1453,115598.25347221422
1762,341124.1308905996
1868,208207.95522469346
1760,169705.11969125812
1113,242748.58684106194
1812,192740.83577967744
117,146030.14129215095
1142,208740.5961634296
2342,406369.7438659693
927,132938.14781178383
2478,178718.50128941546
655,80903.3585505219
2064,120891.98530368449
369,268873.93260844355
2239,107338.57785365754
2732,207057.10239568498
1653,169846.53128490882
959,196906.19872857124
2395,330763.9616769177
1412,119225.74329831626
271,261620.6879854143
1484,144494.86800282518
1497,163924.96638609207
552,158876.25633161556
2,125981.45576305495
1855,304379.24134670227
4,257354.34136233275
2292,150208.2752280258
134,150482.53672007617
646,109456.28295226453
42,311236.30255218473
532,222516.26372479426
713,81920.24192388763
2561,130613.36243715306
2360,127199.40719380154
1333,122688.39001314319
1407,245162.04664627917
2892,295694.62557295954
574,227419.42995599704
1227,191636.86112420144
2591,205198.90491470258
1476,222577.74335133669
1125,277435.6398379735
1446,149038.95789329766
408,114495.65357250255
1101,287637.3774040032
2251,193775.31461375626
373,189848.08216261357
2554,122582.15576242842
2382,264373.8035123616
1985,88530.30086848361
519,231571.52623607218
1093,192310.82420429803
864,259747.48250057525
2889,139432.17907301855
2308,197994.25788503396
986,181509.61780342425
1302,156789.80384715687
585,157929.57869902777
2708,149309.58790309657
147,137160.80195079866
1441,230517.29370446003
383,178249.8762979224
285,156184.24731650465
181,118882.45693573315
358,198555.93705290352
780,159550.1096927247
258,185931.32942181808
1865,222604.66313656594
692,127487.34415410517
2902,332761.7360582364
508,253882.26841308526
2638,157261.8396641374
36,128835.90055966628
611,162758.33087003307
2281,145865.31729548797
1678,99430.61912306666
1696,454324.82082964777
1557,91124.55351421575
2180,163761.3210152235
1726,218210.44238823187
951,138327.04362367804
267,225494.29757711675
2706,142731.93417331006
2221,249352.76074354613
1357,175404.290963448
2901,324023.85886681714
347,175781.87622458808
2164,196401.73759098258
1586,309950.6922989963
360,147824.014752611
1769,244619.37080551905
2617,161950.79675286065
1879,129448.87308763707
991,208577.2492171516
1535,106557.51552304695
1191,144838.70489023853
1579,205034.48802151857
1882,134413.28135248384
1510,143164.84700471384
2196,190588.35023383552
1845,176456.59745751182
2336,369945.37959735823
942,80039.70862118003
861,130073.21166596148
2555,120834.45527768083
1392,167485.13147384336
2099,256211.08933040872
1543,118630.43952857918
948,296865.6407818715
1239,189749.73126147635
22,172213.20493276994
2796,243958.45849345124
2747,188841.2729404164
92,287473.56927062233
210,178312.27063332289
1858,216593.07986737927
2228,155638.99579162843
447,209204.05714134336
827,243147.00958061812
1649,209987.69906763925
682,134239.33149768488
2698,108424.64366315794
494,167758.71487423568
214,71189.190042492
2441,242010.76460022165
2679,116759.24893655698
1336,108953.30201866513
465,188090.14424798032
1524,152449.49165656883
2543,110524.71575623518
631,139533.53714209475
2452,299893.5005853286
228,155079.25908613205
126,191417.7056084075
1092,219728.36821071582
1122,208408.7047580632
932,203219.25982015417
1980,60782.864498637384
2171,119336.47851839475
551,156951.71861792565
2768,163404.35528687434
2056,99721.59060795291
1159,361315.4467985763
2645,115496.29114531609
1174,179682.79823927511
2266,212393.4769623769
2462,396484.59138286224
1219,141902.90775874816
2922,176382.81528769457
118,141583.6103197523
474,167690.7631465653
2576,153143.9669430612
872,307825.04089610075
1077,211944.00332061737
1536,139742.6189531028
1150,117147.58648916992
2341,305742.5342177747
1931,130976.39362625184
2785,125271.32272764156
2538,121364.88916173234
597,213819.89621515945
464,190381.2914652347
233,251888.94796843908
2169,132830.6280276971
2123,160341.88491402706
1867,187503.84738472017
137,252119.3071103419
515,214385.07480140316
933,104825.1070683233
2784,165190.93516572705
972,176854.28712954622
599,162948.75080221414
2614,118644.78275582974
2582,137573.49465088197
1409,176757.70073527796
175,103307.73024024209
352,203975.7095875927
976,94037.5512042446
2134,200072.9417723387
984,113845.33486294886
2396,351266.02435761254
1673,133490.55652477482
404,130170.77850220905
607,162844.7482645334
814,147885.00039804436
868,195174.34905869747
2271,205406.9435142898
1633,229250.229394141
337,118372.75876023812
2765,193845.54690890788
1746,266439.0538407016
368,307879.40945213
2806,213200.71355447522
1662,197049.93902102974
1234,216400.94800862344
1373,122032.89043212979
1672,124377.04520057561
1939,111736.10958751838
